date,corridor_BY,corridor_DE,corridor_DZ,corridor_LY,corridor_NO,corridor_RU-Baltic,corridor_TR,corridor_UA,point_Almería,point_Dornum / NETRA (OGE),point_Dunkerque,point_Easington,point_Emden (EPT1) (GTS),point_Emden (EPT1) (GUD),point_Emden (EPT1) (OGE),point_GCP GAZ-SYSTEM/UA TSO,point_Gela,point_Greifswald / NEL,point_Isaccea (RO) - Orlovka (UA) II,point_Kipi (TR) / Kipi (GR),point_Kipoi,point_Kotlovka,point_Luhamaa,point_Mazara del Vallo,point_St. Fergus,point_Strandzha 2 (BG) / Malkoclar (TR),point_Uzhhorod (UA) - Velké Kapušany (SK),point_VIP Bereg (HU) / VIP Bereg (UA),point_VIP Mediesu Aurit - Isaccea (RO-UA),point_Zeebrugge ZPT
2026-01-01,87.555278,0.0,945.5486510000001,16.421738,3861.1186051,0.0,916.3899899999999,227.66058463000002,328.360614,610.6597444,248.009462,849.040368,111.063491,327.145805,436.5868817,130.4436804,16.421738,0.0,0.0,0.0,345.833782,87.555278,0.0,617.188037,800.132047,570.556208,0.0,97.21690423,0.0,478.480806
2026-01-02,89.593889,0.0,942.127611,16.493674,3898.0487317,0.0,899.7804819999999,228.98089119,327.701287,613.1055217,298.411833,848.523123,102.486067,325.30781,426.799503,131.4509498,16.493674,0.0,0.0,0.0,345.91681,89.593889,0.0,614.426324,803.915344,553.863672,0.0,97.52994139,0.0,479.49953
2026-01-03,90.02,0.0,948.9611179999999,16.445301,3826.4782811,0.0,886.7441980000001,231.78853656,327.751644,607.9949948,289.833373,849.21131,103.081167,325.624161,428.3907583,133.8866935,16.445301,0.0,0.0,0.0,328.373171,90.02,0.0,621.209474,740.728577,558.371027,0.0,97.90184306,0.0,481.61394
2026-01-04,103.400278,0.0,944.494079,16.398088,3816.9389688,0.0,885.510944,231.15291128,328.109999,598.1670435,273.167557,849.821806,98.907437,320.295145,433.0299153,133.98653190000002,16.398088,0.0,0.0,0.0,328.692803,103.400278,0.0,616.38408,762.512418,556.818141,0.0,97.16637938,0.0,481.037647
2026-01-05,89.290833,0.0,973.3986480000001,16.382303,3805.9440549,0.0,880.837638,228.23078726,327.886864,576.3573928,375.54118,846.648458,74.840506,326.05255,427.5269761,131.3479692,16.382303,0.0,0.0,0.0,328.273733,89.290833,0.0,645.511784,697.731776,552.563905,0.0,96.88281806,0.0,481.245216
2026-01-06,95.888333,0.0,975.891708,16.402982,3828.4885153,0.0,880.400781,222.49940270000002,328.411195,602.7659019,347.191886,844.520797,103.403188,312.509555,407.8560794,121.8976905,16.402982,0.0,0.0,0.0,328.563565,95.888333,0.0,647.480513,728.166677,551.837216,0.0,100.60171220000001,0.0,482.074431
2026-01-07,109.467778,0.0,962.810743,16.42183,3804.2840226,0.0,876.1651119999999,220.21277137,328.685409,603.2865992000001,405.358173,841.322548,112.905012,326.467572,430.1586724,121.31147490000001,16.42183,0.0,0.0,0.0,329.138074,109.467778,0.0,634.125334,602.365382,547.027038,0.0,98.90129647,0.0,482.420064
2026-01-08,107.535833,0.0,943.914993,21.962933,3710.6122003,0.0,893.7873920000001,220.36639881000002,326.299628,553.083441,304.331201,845.98785,123.799585,324.009088,359.07318430000004,121.04242020000001,21.962933,0.0,0.0,0.0,328.282756,107.535833,0.0,617.615365,718.050357,565.504636,0.0,99.32397861,0.0,482.277494
2026-01-09,100.356111,0.0,956.5321590000001,10.923163,3817.8554109,0.0,907.376047,220.58684449999998,330.824267,607.615479,335.332232,843.387488,120.493905,300.546039,430.8790939,121.03972540000001,10.923163,0.0,0.0,0.0,328.346625,100.356111,0.0,625.707892,697.292129,579.029422,0.0,99.54711909999999,0.0,482.309045
2026-01-10,104.3,0.0,983.545732,10.926265,3745.7731326,0.0,894.000722,219.69372682,330.412621,595.0585761,352.760825,838.786091,111.417017,321.686757,417.2294495,121.0157083,10.926265,0.0,0.0,0.0,328.337095,104.3,0.0,653.133111,618.995732,565.663627,0.0,98.67801852,0.0,489.838685
2026-01-11,113.455556,0.0,981.185798,10.940207,3764.3270664,0.0,902.828716,217.51882289000002,330.220112,590.6895816,338.134628,841.33175,119.820364,327.26183,433.6985838,120.8585905,10.940207,0.0,0.0,0.0,328.338566,113.455556,0.0,650.965686,621.712084,574.49015,0.0,96.66023239,0.0,491.678245
2026-01-12,103.626944,0.0,957.503931,11.574476,3743.8121296,0.0,919.9411499999999,232.6210774,330.114571,575.9943716,309.998997,837.241165,109.927562,326.981919,436.798009,128.8872126,11.574476,0.0,0.0,0.0,333.2299,103.626944,0.0,627.38936,654.401123,586.71125,0.0,103.73386479999999,0.0,492.468983
2026-01-13,101.939722,0.0,954.9134099999999,5.498607,3680.6231398,0.0,897.348863,223.3848125,329.288937,548.4058101,253.98678,840.747855,101.40556,327.423485,437.0238107,119.2866874,5.498607,0.0,0.0,0.0,310.881072,101.939722,0.0,625.624473,680.577,586.467791,0.0,104.09812509999999,0.0,491.052839
2026-01-14,103.970278,0.0,965.965058,5.463856,3709.1509752,0.0,919.551852,233.30573947,330.408232,558.5929453,204.338161,845.354892,101.322365,327.214439,437.60899689999997,135.4246568,5.463856,0.0,0.0,0.0,333.125014,103.970278,0.0,635.556826,744.962192,586.426838,0.0,97.88108267,0.0,489.756984
2026-01-15,100.918611,0.0,961.681219,5.460642,3728.6361570999998,0.0,919.952156,207.92477545000003,328.49193,588.9086935,198.240672,845.752966,101.710671,327.466211,426.14354760000003,110.0261603,5.460642,0.0,0.0,0.0,333.259687,100.918611,0.0,633.189289,751.300853,586.692469,0.0,97.89861515000001,0.0,489.112543
2026-01-16,107.142222,0.0,957.373569,5.463149,3751.4495716,0.0,919.720489,211.7941282,330.524171,604.5091143,204.391597,849.967448,103.943206,327.486485,428.2724423,107.79413290000001,5.463149,0.0,0.0,0.0,333.161184,107.142222,0.0,626.849398,745.18798,586.559305,0.0,103.9999953,0.0,487.691299
2026-01-17,108.645556,0.0,973.656473,10.915667,3768.8778437,0.0,914.006475,215.29268260000003,330.20361,586.8162174,209.210094,849.691971,114.496177,320.576416,433.2871503,114.44169690000001,10.915667,0.0,0.0,0.0,331.390681,108.645556,0.0,643.452863,764.702954,582.615794,0.0,100.85098570000001,0.0,490.096864
2026-01-18,111.49,0.0,990.2021080000001,10.909488,3736.7070563,0.0,918.143633,215.8433986,331.501254,570.2427267,189.577095,850.012227,111.770563,327.32079,433.2380436,115.65429420000001,10.909488,0.0,0.0,0.0,331.282953,111.49,0.0,658.700854,765.505359,586.86068,0.0,100.1891044,0.0,489.040252
2026-01-19,113.423611,0.0,959.850134,10.899885,3720.4763430000003,0.0,920.134397,223.0907418,330.565194,578.9057677000001,183.528785,850.021822,105.542503,327.491611,432.1849743,120.1338555,10.899885,0.0,0.0,0.0,333.319225,113.423611,0.0,629.28494,753.615884,586.815172,0.0,102.9568863,0.0,489.184996
2026-01-20,123.6025,0.0,960.797625,10.910899,3706.8717229999997,0.0,900.098287,222.19560990000002,330.750807,568.7779522999999,377.716058,856.558916,121.826304,327.480727,426.5211027,119.1991122,10.910899,0.0,0.0,0.0,313.348332,123.6025,0.0,630.046818,534.663104,586.749955,0.0,102.9964977,0.0,493.327559
2026-01-21,125.344722,0.0,953.691266,10.99159,3680.3408393,0.0,883.104231,208.1652245,329.581321,569.520459,378.73377,856.52445,106.136444,327.274927,432.74562130000004,107.3861393,10.99159,0.0,0.0,0.0,298.125209,125.344722,0.0,624.109945,519.522814,584.979022,0.0,100.7790852,0.0,489.882354
2026-01-22,114.956667,0.0,979.597808,10.939768,3707.0634435,0.0,894.9007139999999,212.4207123,329.342689,549.8186877,323.27676,855.10229,98.778506,327.432471,425.2734888,107.342444,10.939768,0.0,0.0,0.0,309.221167,114.956667,0.0,650.255119,639.738064,585.679547,0.0,105.07826829999999,0.0,487.643176
2026-01-23,106.929167,0.0,971.130259,10.939836,3686.3518267,0.0,911.854725,196.49509378,331.160761,554.7697718,485.065452,803.860825,106.471108,327.229973,433.4611599,92.65418298,10.939836,0.0,0.0,0.0,325.978926,106.929167,0.0,639.969498,487.638393,585.875799,0.0,103.8409108,0.0,487.855144
2026-01-24,106.570833,0.0,967.436562,5.478638,3764.2304351000002,0.0,912.249851,208.7895138,330.742657,583.0566965,527.214195,816.065783,103.916582,327.416663,433.43952360000003,107.85365370000001,5.478638,0.0,0.0,0.0,326.001024,106.570833,0.0,636.693905,485.525246,586.248827,0.0,100.9358601,0.0,487.595746
2026-01-25,105.059167,0.0,980.800379,5.47916,3758.3776357,0.0,912.7564030000001,203.263058,320.192627,582.615554,478.167678,833.770797,107.574324,327.297744,433.4413277,102.5100542,5.47916,0.0,0.0,0.0,326.032984,105.059167,0.0,660.607752,507.709132,586.723419,0.0,100.7530038,0.0,487.801079
2026-01-26,101.442222,0.0,940.7319,10.956392,3728.2714756,0.0,910.919785,206.8091032,324.109325,576.619785,494.597783,843.735034,107.666035,321.046334,433.4967626,102.1017692,10.956392,0.0,0.0,0.0,325.682438,101.442222,0.0,616.622575,463.215484,585.237347,0.0,104.707334,0.0,487.894258
2026-01-27,107.563889,0.0,937.8356059999999,5.453654,3718.3770645,0.0,916.093292,186.50758019,324.224814,580.3810454,496.115046,820.47823,114.53674,327.154762,431.96478010000004,82.90957198999999,5.453654,0.0,0.0,0.0,330.304651,107.563889,0.0,613.610792,460.824711,585.788641,0.0,103.59800820000001,0.0,486.92175
2026-01-28,107.539722,0.0,954.5363090000001,5.459501,3630.5992049,0.0,922.47315,186.04961203,325.127669,578.6487486,506.85189,734.603058,120.306943,316.267991,429.8251303,83.86651173,5.459501,0.0,0.0,0.0,336.360128,107.539722,0.0,629.40864,459.465474,586.113022,0.0,102.18310029999999,0.0,484.62997
2026-01-29,111.107778,0.0,955.225867,5.477994,3734.3738958,0.0,928.093572,191.68613826,322.768776,578.9876876000001,509.945041,828.944584,126.38201,318.611806,431.1194642,91.00920586,5.477994,0.0,0.0,0.0,342.12715,111.107778,0.0,632.457091,451.487755,585.966422,0.0,100.67693240000001,0.0,488.895548
2026-01-30,109.082778,0.0,963.008364,5.47697,3757.2680202,0.0,914.441643,183.82533352000002,325.919756,602.9222363,523.663424,821.789575,121.694597,327.333621,438.1560029,81.61226762000001,5.47697,0.0,0.0,0.0,336.488957,109.082778,0.0,637.088608,434.775033,577.952686,0.0,102.2130659,0.0,486.933531
2026-01-31,101.221818,0.0,970.587651,5.475202,3771.162366,0.0,924.0510790000001,200.6153436,313.401328,587.0490262999999,518.097131,848.878062,111.243029,327.945945,432.6482997,96.9663635,5.475202,0.0,0.0,0.0,342.338963,101.221818,0.0,657.186323,458.384514,581.712116,0.0,103.64898009999999,0.0,486.916359
2026-02-01,122.876111,0.0,985.8519679999999,5.469618,3704.5761908,0.0,921.891568,190.09021963,325.827831,598.0740753,509.838551,823.62383,114.39834,324.791549,436.5170265,87.18338793000001,5.469618,0.0,0.0,0.0,342.286113,122.876111,0.0,660.024137,410.525913,579.605455,0.0,102.9068317,0.0,486.806906
2026-02-02,114.879722,0.0,971.9399109999999,10.945517,3859.1294809,0.0,932.8612069999999,209.2803026,326.084229,615.4422046,506.508021,833.18661,120.001301,324.988557,433.0060153,106.5371586,10.945517,0.0,0.0,0.0,347.736952,114.879722,0.0,645.855682,538.97212,585.124255,0.0,102.743144,0.0,487.024652
2026-02-03,106.548889,0.0,982.130206,10.935582,3844.8964579999997,0.0,927.772494,211.1685089,333.659287,610.9614231,537.708594,833.398882,113.939676,327.270528,434.83553489999997,108.5673992,10.935582,0.0,0.0,0.0,343.92065,106.548889,0.0,648.470919,500.191528,583.851844,0.0,102.60110970000001,0.0,486.590292
2026-02-04,102.686111,0.0,981.057407,10.948907,3787.5555761,0.0,921.093494,211.07869169999998,332.756361,605.694591,537.989526,779.730333,121.774149,327.200059,427.1395201,105.9925806,10.948907,0.0,0.0,0.0,343.899697,102.686111,0.0,648.301046,501.62744,577.193797,0.0,105.0861111,0.0,486.399958
2026-02-05,99.330556,0.0,964.6503319999999,11.033076,3792.2860895,0.0,923.029622,227.0049641,322.76408,581.0853218,506.324548,831.904713,119.378206,327.315524,437.6352837,123.640302,11.033076,0.0,0.0,0.0,344.357817,99.330556,0.0,641.886252,502.018466,578.671805,0.0,103.36466209999999,0.0,486.624027
2026-02-06,95.6525,0.0,975.1530910000001,10.955537,3700.5983755,0.0,927.320602,226.44229739999997,327.312602,599.3097554,482.322995,766.531814,157.021198,326.402384,409.9885921,124.26923959999999,10.955537,0.0,0.0,0.0,343.963233,95.6525,0.0,647.840489,471.913564,583.357369,0.0,102.1730578,0.0,487.108073
2026-02-07,105.7725,0.0,990.399653,11.010554,3762.4704206,0.0,911.9686730000001,226.4652099,332.645674,594.9897728,487.305539,781.360022,156.618324,326.528871,437.2916058,123.9000829,11.010554,0.0,0.0,0.0,343.865601,105.7725,0.0,657.753979,491.80858,568.103072,0.0,102.565127,0.0,486.567706
2026-02-08,112.666667,0.0,992.6587400000001,11.046923,3778.9794537,0.0,919.047227,226.45122479999998,331.730434,594.7861105,524.740427,761.683829,152.32132,326.793172,437.4731232,123.7346288,11.046923,0.0,0.0,0.0,343.938352,112.666667,0.0,660.928306,494.491155,575.108875,0.0,102.716596,0.0,486.690317
2026-02-09,119.338611,0.0,978.133514,32.971462,3774.1010691,0.0,927.542106,223.8972099,330.447683,599.828743,509.983715,760.348852,157.099405,327.868437,436.64538910000005,121.177305,32.971462,0.0,0.0,0.0,341.753823,119.338611,0.0,647.685831,495.712406,585.788283,0.0,102.7199049,0.0,486.614122
2026-02-10,108.561389,0.0,964.301817,32.875034,3756.6591074,0.0,885.285014,226.64139210000002,325.961016,586.4207772999999,518.292114,745.12201,167.255856,322.398156,437.4072021,123.9445725,32.875034,0.0,0.0,0.0,301.411576,108.561389,0.0,638.340801,491.862627,583.873438,0.0,102.6968196,0.0,487.900365
2026-02-11,109.265833,0.0,970.123128,27.50211,3728.8995773,0.0,934.513253,226.1837064,327.86899,574.9819278,530.027414,702.374054,183.958949,327.46413,436.9946705,123.6695749,27.50211,0.0,0.0,0.0,355.488331,109.265833,0.0,642.254138,485.118751,579.024922,0.0,102.5141315,0.0,487.979681
2026-02-12,105.822222,0.0,991.924338,21.924359,3649.3870171,0.0,922.2946999999999,226.331379,329.724443,554.091825,504.702619,696.022405,175.343358,324.082656,437.4851251,123.2588268,21.924359,0.0,0.0,0.0,360.911273,105.822222,0.0,662.199895,469.813379,561.383427,0.0,103.0725522,0.0,487.84565
2026-02-13,106.036944,0.0,991.55106,21.900366,3701.5348733,0.0,920.7885040000001,227.85871579999997,329.127799,599.1876475,528.432119,704.19682,151.549896,326.087414,437.3670758,124.7936525,21.900366,0.0,0.0,0.0,360.553338,106.036944,0.0,662.423261,466.770899,560.235166,0.0,103.06506329999999,0.0,487.943002
2026-02-14,98.572222,0.0,982.0345090000001,10.966526,3721.7842388999998,0.0,895.182814,221.36468765,328.787188,610.7626457,510.607758,702.603179,169.4055,327.028941,430.9931092,124.78781479999999,10.966526,0.0,0.0,0.0,344.040206,98.572222,0.0,653.247321,482.473616,551.142608,0.0,96.57687285,0.0,487.90949
2026-02-15,109.0875,0.0,984.4054679999999,10.949535,3727.5469427000003,0.0,885.626436,221.65060590000002,329.074993,592.3968376,527.335797,710.539385,165.027975,327.075767,433.17943310000004,124.9022521,10.949535,0.0,0.0,0.0,344.359123,109.0875,0.0,655.330475,483.99211,541.267313,0.0,96.7483538,0.0,487.999638
2026-02-16,115.772778,0.0,974.370353,21.857734,3569.8933579,0.0,885.952326,225.04940599999998,328.864078,592.2425495,490.868863,646.176621,165.045826,327.247571,432.6485894,124.50308729999999,21.857734,0.0,0.0,0.0,344.057143,115.772778,0.0,645.506275,431.971592,541.895183,0.0,100.5463187,0.0,483.691746
2026-02-17,119.636111,0.0,977.4073619999999,21.949821,3559.9139118000003,0.0,867.630989,227.6528971,328.884708,564.6515118,471.307857,691.549185,168.870825,326.939067,437.061484,124.4272561,21.949821,0.0,0.0,0.0,344.037606,119.636111,0.0,648.522654,411.6251,523.593383,0.0,103.225641,0.0,487.908882
2026-02-18,121.500556,0.0,982.273053,16.451614,3588.9782631,0.0,870.9335540000001,227.32841710000002,329.345457,564.6639774,495.430058,675.537963,185.767484,326.630395,436.02538369999996,124.6810517,16.451614,0.0,0.0,0.0,346.310824,121.500556,0.0,652.927596,415.875253,524.62273,0.0,102.64736540000001,0.0,489.047749
2026-02-19,114.274167,0.0,966.385037,16.604975,3539.0602461999997,0.0,866.967765,226.24616170000002,314.372355,571.7688373999999,430.652664,673.069049,184.893795,326.84337,436.1910518,124.7826567,16.604975,0.0,0.0,0.0,330.532052,114.274167,0.0,652.012682,426.460713,536.435713,0.0,101.463505,0.0,489.180766
2026-02-20,112.478333,0.0,988.073799,11.057882,3488.8862461999997,0.0,928.137408,224.46781835000002,328.610246,587.3644295,479.296601,596.347706,160.763374,324.160914,427.6495167,124.78872190000001,11.057882,0.0,0.0,0.0,378.378095,112.478333,0.0,659.463553,424.005637,549.759313,0.0,99.67909645,0.0,489.298068
2026-02-21,99.505833,0.0,985.21441,5.503681,3620.0527248000003,0.0,921.274893,227.4124587,332.238287,573.3193832000001,523.601855,660.552685,182.470955,322.517449,433.8138286,124.7084667,5.503681,0.0,0.0,0.0,372.761799,99.505833,0.0,652.976123,436.970317,548.513094,0.0,102.703992,0.0,486.806252
2026-02-22,98.321944,0.0,997.849794,5.47945,3618.6659657,0.0,915.355861,229.5790604,331.750721,573.0074525,517.31673,630.565581,193.997546,325.740645,437.21184619999997,126.83549409999999,5.47945,0.0,0.0,0.0,372.752437,98.321944,0.0,666.099073,452.200714,542.603424,0.0,102.7435663,0.0,488.625451
2026-02-23,94.638889,0.0,992.080139,10.951455,3577.4473999,0.0,922.2957240000001,229.7441333,332.331679,590.6149365,486.72263,663.244538,168.236344,319.923463,421.7392804,126.9485855,10.951455,0.0,0.0,0.0,366.990305,94.638889,0.0,659.74846,440.207795,555.305419,0.0,102.7955478,0.0,486.758413
2026-02-24,87.246667,0.0,987.584681,10.975927,3588.3006998,0.0,900.220253,227.1754334,331.165103,571.7539896000001,520.713602,646.883149,170.592793,313.601997,436.3997492,124.2560742,10.975927,0.0,0.0,0.0,344.945756,87.246667,0.0,656.419578,462.859842,555.274497,0.0,102.9193592,0.0,465.495578
2026-02-25,91.785833,0.0,974.803197,10.928458,3642.3734913,0.0,912.228404,227.8838518,330.838261,562.1582642999999,523.354432,660.988902,159.571569,317.788045,434.822182,124.2553908,10.928458,0.0,0.0,0.0,345.329316,91.785833,0.0,643.964936,521.724113,566.899088,0.0,103.628461,0.0,461.965984
2026-02-26,84.588333,0.0,987.0188069999999,11.024318,3567.5847143,0.0,907.4897720000001,225.28877260000002,332.597281,547.3015428,544.873841,565.916584,180.228379,310.932953,431.3864055,122.8932008,11.024318,0.0,0.0,0.0,344.751092,84.588333,0.0,654.421526,520.738926,562.73868,0.0,102.3955718,0.0,466.206083
2026-02-27,82.835833,0.0,985.807454,10.94578,3530.0991734,0.0,916.61069,231.6195469,333.165463,548.8496848,540.894183,557.076671,174.206984,309.59597,430.2093656,128.6634733,10.94578,0.0,0.0,0.0,346.709516,82.835833,0.0,652.641991,504.100271,569.901174,0.0,102.9560736,0.0,465.166044
2026-02-28,79.597031,0.0,1000.105456,5.490308,3380.6276702,0.0,924.835853,237.1863811,334.066047,593.2457877,490.201814,451.540577,134.367532,312.0023,421.6944415,134.2943169,5.490308,0.0,0.0,0.0,346.614423,79.597031,0.0,666.039409,512.558976,578.22143,0.0,102.89206420000001,0.0,465.016242
2026-03-01,92.3575,0.0,1016.278851,5.515161,3574.1209959,0.0,856.538077,236.9927957,336.046558,595.1502855,494.510322,580.889265,163.884474,311.807294,428.24878839999997,134.0868082,5.515161,0.0,0.0,0.0,346.278922,92.3575,0.0,680.232293,524.39065,510.259155,0.0,102.9059875,0.0,475.239917
2026-03-02,76.921389,0.0,1007.861633,11.068664,3603.249712,0.0,874.740259,244.15257450000001,336.911288,718.9292,494.144065,636.402967,117.456347,289.009061,381.873305,141.04880680000002,11.068664,0.0,0.0,0.0,346.529218,76.921389,0.0,670.950345,491.191145,528.211041,0.0,103.1037677,0.0,474.243622
2026-03-03,84.955,0.0,993.604465,11.073356,3578.5776046,0.0,906.272095,241.5937785,327.568634,712.884225,331.654778,781.079165,123.115219,304.130205,382.28714260000004,136.9896003,11.073356,0.0,0.0,0.0,345.002084,84.955,0.0,666.035831,478.190962,561.270011,0.0,104.6041782,0.0,465.235908
2026-03-04,43.263611,0.0,991.4669900000001,11.026396,3544.1942179,0.0,921.1251770000001,234.03307375000003,325.246683,644.3906765,315.781418,844.690623,144.979611,285.583115,370.38542739999997,136.57427090000002,11.026396,0.0,0.0,0.0,345.417969,43.263611,0.0,666.220307,530.582686,575.707208,0.0,97.45880285,0.0,407.800661
2026-03-05,40.479167,0.0,993.0530249999999,11.010463,3702.2830663,0.0,929.0109520000001,235.662244,326.481373,658.8574512,423.300236,805.875139,167.908982,297.344504,401.6914201,132.7386424,11.010463,0.0,0.0,0.0,345.799825,40.479167,0.0,666.571652,533.59187,583.211127,0.0,102.9236016,0.0,413.713464
2026-03-06,44.045556,0.0,1006.158885,10.998356,3710.2793904,0.0,928.531296,233.49943601,329.18258,713.9754187999999,343.679047,827.429273,179.717437,323.182284,340.9936946,138.0549987,10.998356,0.0,0.0,0.0,345.460158,44.045556,0.0,676.976305,575.46013,583.071138,0.0,95.44443731,0.0,405.842106
2026-03-07,36.08,0.0,1020.990231,5.495413,3778.4935042,0.0,929.063439,215.13281751,340.426774,706.4215461,350.051617,854.396348,181.576258,299.444096,352.01054810000005,123.3098062,5.495413,0.0,0.0,0.0,344.985376,36.08,0.0,680.563457,634.598574,584.078063,0.0,91.82301131,0.0,399.994517
2026-03-08,36.8775,0.0,1021.052398,5.490714,3758.3346598,0.0,925.339519,215.40373058,341.237739,718.8581396000001,359.1974,854.952367,193.100699,294.903096,336.5613662,123.49347,5.490714,0.0,0.0,0.0,344.89635,36.8775,0.0,679.814659,599.900636,580.443169,0.0,91.91026058,0.0,400.860956
2026-03-09,37.876111,0.0,1018.5693140000001,10.993793,3778.1026896,0.0,928.67694,212.25882475999998,341.99015,698.8815912,374.360513,853.163427,166.305406,284.984169,330.88496239999995,120.6315027,10.993793,0.0,0.0,0.0,344.867535,37.876111,0.0,676.579164,643.955757,583.809405,0.0,91.62732206,0.0,425.566864
2026-03-10,29.847778,0.0,1013.0737730000001,21.956784,3600.2140097,0.0,949.865906,210.45933431999998,342.393184,734.9323273,405.651699,713.211737,163.521809,274.852996,320.76650939999996,120.6931458,21.956784,0.0,0.0,0.0,365.110401,29.847778,0.0,670.680589,560.322535,584.755505,0.0,89.76618852,0.0,426.954397
2026-03-11,16.792222,0.0,1003.589657,21.981403,3749.9324872,0.0,950.2378410000001,210.34238550999999,333.414528,726.6078023,518.174307,702.354722,126.796263,308.923557,345.7996399,121.3069807,21.981403,0.0,0.0,0.0,365.157122,16.792222,0.0,670.175129,549.262857,585.080719,0.0,89.03540481,0.0,472.013339
2026-03-12,15.780278,0.0,1008.621999,22.025629,3855.6212796,0.0,933.641133,213.11438472999998,331.012979,742.7409872000001,514.662786,802.170678,121.842909,289.365428,356.9363874,121.45734829999999,22.025629,0.0,0.0,0.0,350.832142,15.780278,0.0,677.60902,554.610701,582.808991,0.0,91.65703643,0.0,473.291403
2026-03-13,24.3825,0.0,1012.271101,22.001761,3843.8230338,0.0,928.657766,209.99633102,334.511288,741.4228648999999,536.251415,763.24503,105.579958,307.51407,371.26443789999996,118.00348190000001,22.001761,0.0,0.0,0.0,345.158492,24.3825,0.0,677.759813,544.189777,583.499274,0.0,91.99284912,0.0,474.355481
2026-03-14,25.141667,0.0,1017.769571,16.398472,3800.9940511000004,0.0,922.6588859999999,201.59882374,334.547959,735.08146,506.666777,769.941957,103.86466,306.903809,364.09086410000003,109.769847,16.398472,0.0,0.0,0.0,356.084,25.141667,0.0,683.221612,540.342296,566.574886,0.0,91.82897674,0.0,474.102228
2026-03-15,26.177222,0.0,1016.7079209999999,16.403858,3841.8865836,0.0,922.7111319999999,201.89366446,333.649504,724.2640372999999,536.618786,806.010943,104.068364,286.283493,378.6445133,110.2187145,16.403858,0.0,0.0,0.0,356.353366,26.177222,0.0,683.058417,531.463097,566.357766,0.0,91.67494995999999,0.0,474.53335
2026-03-16,25.418611,0.0,1004.1565039999999,21.861717,3849.9642366000003,0.0,924.643388,201.84491965,333.316109,730.3926705,534.152267,816.381398,127.799756,299.972864,374.72218410000005,110.23734,21.861717,0.0,0.0,0.0,344.974902,25.418611,0.0,670.840395,504.371878,579.668486,0.0,91.60757965,0.0,462.171219
2026-03-17,30.029167,0.0,976.095026,5.469858,3814.1826529,0.0,881.254294,202.00608383000002,319.377876,733.5924428999999,540.540155,704.578037,187.738725,320.019123,331.456643,110.38255670000001,5.469858,0.0,0.0,0.0,345.424167,30.029167,0.0,656.71715,522.168363,535.830127,0.0,91.62352713,0.0,474.089164
2026-03-18,24.726111,0.0,1011.945158,7.098764,3574.1356226,0.0,826.964979,201.21621733,332.932167,685.8484553,420.107409,693.655727,124.820181,269.31096,367.6228943,109.8243537,7.098764,0.0,0.0,0.0,328.19836,24.726111,0.0,679.012991,538.912615,498.766619,0.0,91.39186362999999,0.0,473.857381
2026-03-19,27.247222,0.0,1016.954661,5.459769,3604.4110476,0.0,914.9427909999999,197.20406812,340.161184,696.7026255,537.847153,569.349158,125.415015,298.814706,368.22765610000005,109.58666579999999,5.459769,0.0,0.0,0.0,353.141986,27.247222,0.0,676.793477,538.402559,561.800805,0.0,87.61740232,0.0,469.652175
2026-03-20,29.076944,0.0,1016.2050509999999,5.484385,3542.3208172,0.0,923.740341,197.21161072,338.340438,713.4919286,543.272031,490.461042,125.47665,297.63665,371.47182860000004,109.6321489,5.484385,0.0,0.0,0.0,352.998258,29.076944,0.0,677.864613,528.071762,570.742083,0.0,87.57946181999999,0.0,472.438925
2026-03-21,29.455556,0.0,1016.328788,2.74002,3614.1987464,0.0,939.4826680000001,197.35750739,335.96289,724.1401218999999,537.556113,549.89438,124.070329,294.666682,375.9772655,109.395423,2.74002,0.0,0.0,0.0,363.511191,29.455556,0.0,680.365898,530.207386,575.971477,0.0,87.96208439,0.0,477.686469
2026-03-22,76.651667,0.0,1015.67346,2.741519,3626.4391585,0.0,941.773511,196.37262477000002,333.647623,722.8642706,542.109527,550.813915,123.790459,298.351596,374.7140349,109.3669203,2.741519,0.0,0.0,0.0,366.543234,76.651667,0.0,682.025837,537.907264,575.230277,0.0,87.00570447,0.0,475.888092
2026-03-23,73.899444,0.0,1012.111134,24.596817,3651.1163068,0.0,942.4228410000001,196.3073226,331.263711,714.8846314,534.720009,595.47005,115.546488,253.332374,412.93863239999996,109.455652,24.596817,0.0,0.0,0.0,366.83513,73.899444,0.0,680.847423,549.632283,575.587711,0.0,86.85167059999999,0.0,474.591839
2026-03-24,73.159167,0.0,1055.706269,32.941796,3626.8989357,0.0,928.681777,198.3042786,333.998479,721.0053297000001,516.27831,607.679017,151.056614,257.632552,384.475183,110.8309716,32.941796,0.0,0.0,0.0,352.023569,73.159167,0.0,721.70779,540.908697,576.658208,0.0,87.473307,0.0,447.863233
2026-03-25,68.694722,0.0,1057.74966,27.296582,3689.3281576,0.0,937.137105,198.33072232,333.432473,715.0412428999999,536.613185,649.639899,96.562802,255.577889,431.6987967,110.7842075,27.296582,0.0,0.0,0.0,363.098931,68.694722,0.0,724.317187,528.651562,574.038174,0.0,87.54651482,0.0,475.542781
